Food_ID,Food_Name,Cuisine,Type,Calories,Protein,Fat,Carbs,Meal_Type,Price
1954,Egg Sandwich,Indian,Non-Veg,190,11.3,29.3,61.1,Snack,103
1955,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,199
1956,Mushroom Risotto,Thai,Vegan,692,18.2,16.6,15.0,Dinner,302
1957,Vegan Sushi,Chinese,Vegan,381,16.5,24.1,57.9,Lunch,211
1958,Chicken Keema Paratha,Mexican,Non-Veg,194,30.1,19.3,57.0,Breakfast,106
1959,Rajma Chawal,Mexican,Veg,339,15.3,13.1,73.4,Lunch,222
1960,Chicken Tandoori,Mexican,Non-Veg,231,13.0,29.9,19.2,Lunch,212
1961,Vegan Yogurt Bowl,Continental,Vegan,258,18.5,20.1,48.6,Breakfast,108
1962,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,284
1963,Veg Kofta Curry,Mexican,Veg,303,11.8,18.5,50.4,Lunch,220
1964,Stuffed Bell Peppers,Italian,Vegan,386,7.7,5.1,38.6,Lunch,249
1965,Vegan Buddha Bowl,Mexican,Vegan,364,25.4,18.0,38.3,Lunch,250
1966,Veg Momos,Chinese,Veg,339,9.5,25.7,79.9,Snack,131
1967,Roasted Chickpeas,Continental,Vegan,347,11.3,2.4,74.0,Snack,149
1968,Idli Sambar,Italian,Veg,160,24.5,3.0,59.9,Breakfast,155
1969,Chia Pudding,Italian,Vegan,601,8.5,4.5,71.5,Breakfast,194
1970,Jeera Rice with Curry,Chinese,Veg,597,31.9,8.1,49.4,Dinner,257
1971,Fish Fingers,Italian,Non-Veg,317,33.0,29.9,47.3,Snack,104
1972,Vegan Noodles,Mediterranean,Vegan,194,28.8,21.9,57.3,Dinner,239
1973,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,156
1974,Dhokla,Thai,Veg,318,20.4,11.6,79.8,Snack,192
1975,Chickpea Curry,Mexican,Vegan,391,10.9,13.7,15.2,Lunch,212
1976,Veg Pakora,Italian,Veg,207,17.3,3.5,44.9,Snack,181
1977,Veg Sandwich,Thai,Veg,164,33.6,14.2,70.5,Snack,81
1978,Prawn Masala,Thai,Non-Veg,580,28.6,11.5,52.6,Lunch,254
1979,Mutton Biryani,Italian,Non-Veg,577,34.2,20.7,74.0,Dinner,278
1980,Sweet Potato Bowl,Italian,Vegan,267,37.4,25.1,71.5,Lunch,223
1981,Fruit Bowl,Continental,Vegan,292,20.0,26.6,19.4,Breakfast,111
1982,Trail Mix,Mediterranean,Vegan,658,17.4,9.8,34.6,Snack,65
1983,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,267
1984,Couscous Salad,Continental,Vegan,495,36.1,25.5,68.7,Lunch,255
1985,Tofu Scramble Wrap,Mediterranean,Vegan,195,15.0,10.2,37.7,Breakfast,194
1986,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,312
1987,Veg Frankie,Continental,Veg,439,28.3,13.9,24.8,Snack,100
1988,Veg Hakka Noodles,Chinese,Veg,595,38.6,16.7,10.6,Dinner,271
1989,Vegan Muffins,Chinese,Vegan,278,38.3,3.2,59.3,Snack,132
1990,Oatmeal,Mediterranean,Vegan,161,9.2,20.1,18.6,Breakfast,112
1991,Bhel Puri,Mediterranean,Veg,311,13.8,10.7,74.2,Snack,117
1992,Chicken Cutlet,Italian,Non-Veg,543,35.6,13.8,77.5,Breakfast,124
1993,Fish Thali,Continental,Non-Veg,245,7.1,12.8,54.7,Lunch,221
1994,Peanut Butter Dates,Indian,Vegan,223,28.7,6.6,46.6,Snack,122
1995,Mutton Rogan Josh,Italian,Non-Veg,613,32.6,29.2,78.4,Lunch,340
1996,Chicken Sandwich,Mexican,Non-Veg,517,35.7,28.8,20.1,Breakfast,152
1997,Chicken Burger,Mexican,Non-Veg,392,30.9,25.9,41.4,Snack,88
1998,Shahi Paneer,Continental,Veg,653,13.0,21.3,14.7,Lunch,311
1999,Peanut Butter Toast,Chinese,Vegan,451,14.5,3.2,31.8,Breakfast,149
2000,Pav Bhaji,Mediterranean,Veg,457,15.8,12.5,28.8,Breakfast,155
